member_id,gender,visit_last_1mo,visit_last_2mo,visit_last_3mo,spending_last_1mo,spending_last_2mo,spending_last_3mo,age,monthly_income,marital_status,payment_channel,buy_groceries,buy_toiletries,buy_food,buy_electronic,buy_clothes,buy_home_appliances,recency_last_visit,response
794405,Male,1,3,1,608328,573189,640902,22,3057400,Married,Debit Card,0,1,1,0,0,0,15,1
194663,Male,5,7,7,290376,287220,329690,32,8600600,Married,Debit Card,0,0,1,0,0,1,12,0
611236,Male,3,6,4,643919,611625,737240,21,3097200,Married,Debit Card,0,1,1,0,0,0,15,1
476867,Female,4,8,10,537574,552739,561986,32,7845600,Married,Cash,0,1,1,0,0,0,15,1
274101,Female,4,2,0,399880,408579,0,33,3767100,Single,Cash,0,1,1,0,0,0,23,0
247769,Female,4,4,0,179096,186062,0,28,8850000,Married,Debit Card,0,0,1,0,0,1,26,0
229060,Female,4,4,3,473570,514634,534011,27,4017900,Single,Cash,0,1,0,0,0,0,28,1
828476,Female,5,6,2,899579,941417,817148,28,2879800,Married,Credit Card,1,1,1,0,0,1,19,0
883737,Female,5,4,4,803761,958698,1000415,39,1491900,Married,Credit Card,0,0,1,0,0,0,4,0
370783,Male,6,7,3,452317,381013,356391,31,3819100,Married,Credit Card,0,1,1,0,0,0,3,1
988163,Male,2,2,1,325835,268928,261599,31,4149700,Married,Debit Card,0,1,1,0,0,0,22,0
319177,Male,1,1,6,212691,223879,269421,24,2767600,Single,Cash,0,1,1,0,0,0,15,0
945275,Male,6,7,2,368506,384648,358891,21,5078000,Married,Credit Card,0,1,1,0,0,1,25,1
58521,Male,0,0,0,0,0,0,29,5127000,Married,Credit Card,0,0,1,0,0,0,93,0
380665,Male,1,1,1,678420,628029,640220,27,7609900,Married,Cash,0,1,1,0,0,1,19,0
763795,Male,3,3,5,519665,497815,490250,30,4473100,Married,Cash,0,1,1,0,0,1,9,1
330632,Female,5,3,1,235400,243456,227027,27,4065900,Married,Cash,1,1,1,0,0,1,22,0
249190,Male,2,2,3,162361,200048,182909,34,2604700,Single,Credit Card,0,0,0,0,0,1,1,0
792544,Female,1,1,1,638086,655697,603450,24,4916500,Married,Debit Card,0,0,1,0,0,0,11,0
423711,Male,5,5,4,495140,500366,546575,28,2099700,Single,Cash,0,1,1,0,0,1,6,1
79610,Male,1,1,1,238228,253007,265826,36,3170900,Married,Credit Card,0,1,1,0,0,0,25,1
411102,Male,1,2,3,640178,708031,697940,32,3926900,Married,Debit Card,0,1,1,0,0,0,17,0
41187,Female,1,2,5,592206,537540,598434,34,6016400,Married,Cash,0,1,0,0,0,1,25,1
815922,Female,1,2,1,229545,214900,195398,30,5258200,Single,Cash,1,1,1,0,0,0,10,0
147773,Female,1,4,1,558428,659124,710108,32,4297800,Single,Credit Card,0,1,1,0,0,0,15,0
321576,Male,3,1,1,255401,288717,266913,27,3692900,Married,Debit Card,0,1,1,0,1,0,10,0
246795,Female,2,4,5,396663,308376,370120,39,6774500,Married,Debit Card,0,0,1,0,0,0,25,0
715402,Female,3,2,3,376398,374444,386883,47,3712600,Married,Cash,0,0,1,0,0,1,5,1
416389,Female,3,2,4,758230,690191,835656,28,6119700,Single,Debit Card,1,1,1,0,0,0,6,0
516595,Male,5,2,4,316956,340974,378861,33,4329600,Married,Debit Card,0,1,1,0,0,1,27,1
253245,Male,2,1,1,403703,366262,324021,24,1628000,Single,Debit Card,0,0,1,0,0,0,18,0
640975,Female,0,2,1,0,193556,216834,26,2267300,Married,Cash,1,1,1,0,0,0,47,0
162289,Male,6,6,3,399286,374836,327017,24,8485000,Single,Debit Card,0,0,1,0,0,0,13,1
909592,Female,3,3,5,370860,355800,334578,40,2459300,Married,Cash,0,0,1,0,0,0,25,1
811531,Male,2,0,3,440668,0,484043,28,3650900,Single,Cash,1,1,1,1,0,0,4,0
829492,Female,1,4,4,1328918,1208851,1017634,36,11557800,Married,Debit Card,0,1,0,0,0,0,20,0
10347,Female,2,2,4,440511,472268,491031,32,6472300,Married,Credit Card,0,1,1,0,0,0,7,1
442076,Female,5,4,3,432556,408620,432529,27,2563900,Married,Credit Card,0,0,1,0,0,0,2,1
238029,Male,3,3,5,411181,354242,344398,28,5752400,Married,Cash,0,1,1,0,0,0,8,1
387661,Female,1,2,2,159907,160827,117072,37,4532500,Married,Credit Card,1,1,1,1,0,0,6,0
294036,Male,3,5,10,793630,797589,733253,35,5362200,Married,Debit Card,0,1,1,0,0,0,5,0
842008,Male,2,3,4,443647,459928,447154,31,4323800,Single,Credit Card,0,1,1,0,0,1,25,1
624794,Female,4,5,2,630062,704276,587396,36,4949500,Married,Credit Card,0,1,1,0,0,0,25,1
919185,Female,1,1,3,671261,576207,544850,32,3925900,Married,Credit Card,0,1,1,1,0,0,13,1
101435,Female,2,3,0,1504602,1551880,0,31,6245300,Married,Cash,1,1,1,0,0,0,26,0
192991,Male,3,2,6,596355,681210,755942,27,3746300,Married,Credit Card,0,0,0,0,0,0,27,1
958639,Male,1,5,2,345893,402642,419313,22,7631400,Single,Credit Card,0,1,1,0,1,0,14,1
493138,Male,3,1,2,1327082,1411839,1327923,30,3938800,Married,Debit Card,1,0,1,0,0,1,17,0
886829,Female,2,3,5,602905,721847,721017,32,9055700,Married,Debit Card,0,1,0,0,0,1,2,0
370685,Female,2,3,3,227978,245885,250152,40,9356100,Married,Cash,0,1,1,1,0,0,28,0
285858,Female,2,4,3,268477,256906,247169,49,3213600,Married,Credit Card,1,1,1,0,0,0,24,0
262415,Female,8,4,2,421082,399604,450432,29,7836400,Married,Debit Card,0,1,1,0,0,0,2,1
962616,Female,2,3,2,788234,707800,772197,29,7456900,Married,Credit Card,0,1,1,0,0,0,12,0
376789,Male,3,1,0,697556,781472,0,39,2643900,Married,Credit Card,0,1,1,0,1,0,25,0
423685,Male,2,1,0,1358019,1090145,0,23,6934500,Single,Cash,0,1,1,0,0,0,20,0
760350,Female,1,1,1,332028,332931,273438,30,6583600,Married,Cash,0,1,1,0,0,0,18,0
35089,Female,3,2,2,573471,655423,648683,33,4617600,Married,Debit Card,0,1,1,0,0,0,27,1
665736,Female,1,2,3,865169,745902,648300,32,5093600,Married,Cash,0,1,0,1,0,0,15,0
573867,Male,4,6,1,1209931,1142794,1098060,24,5401100,Married,Credit Card,0,0,1,0,0,0,29,0
307595,Female,3,2,4,1415446,1634608,1826628,34,5783500,Single,Credit Card,0,1,1,0,0,0,27,0
110501,Male,6,4,6,377878,438832,422201,52,1037700,Married,Cash,1,1,1,1,0,0,12,1
208478,Male,8,5,3,641857,767822,823179,25,4575100,Single,Cash,1,1,1,1,0,1,6,0
207136,Female,9,5,7,968983,1195010,1206237,28,1507400,Married,Debit Card,0,1,1,0,0,0,12,0
433990,Male,4,8,6,589378,535146,547275,26,6120000,Married,Debit Card,1,1,1,0,0,0,9,1
217864,Female,1,3,2,379241,391970,339087,22,5027800,Married,Cash,0,1,0,0,0,0,14,0
913618,Female,2,3,2,273538,268225,222375,23,4610600,Single,Credit Card,0,1,1,0,0,0,17,0
494174,Male,4,6,2,249250,205294,251257,33,2157600,Married,Cash,0,1,1,0,0,0,21,0
378664,Female,3,4,5,765024,806114,796955,25,5660800,Married,Credit Card,0,1,1,0,0,0,1,0
95785,Female,6,4,4,594196,534692,480944,24,3025100,Married,Credit Card,0,1,1,0,0,0,28,1
120050,Male,1,0,1,308367,0,402109,36,1757900,Single,Credit Card,0,1,1,0,0,0,10,0
843541,Female,5,10,9,503751,518422,548298,47,6303600,Married,Cash,0,1,1,0,0,0,25,1
896671,Female,7,10,11,526906,407579,321073,40,4571300,Married,Cash,0,0,0,0,1,1,13,1
609917,Female,4,8,6,186180,219236,202519,26,7851300,Married,Debit Card,0,0,1,0,0,0,9,1
362771,Male,4,5,4,388030,408440,432177,35,7583100,Married,Cash,0,1,1,0,0,1,6,1
545820,Male,2,1,0,138733,131245,0,30,7052000,Married,Credit Card,0,1,1,0,0,0,25,0
408274,Male,2,6,4,752937,828785,887518,28,3956800,Single,Cash,0,0,1,1,0,1,14,0
89700,Male,7,10,5,979272,885708,824637,28,2573600,Married,Credit Card,0,1,0,0,0,0,14,0
602955,Male,3,6,3,142738,138105,146421,25,4681800,Married,Cash,0,1,1,0,0,0,9,0
346951,Female,4,5,2,639110,695832,685763,26,2589800,Married,Cash,0,1,1,0,0,0,16,0
640771,Female,1,2,5,104183,98813,84245,26,3075300,Married,Cash,0,1,1,0,0,0,17,0
589158,Female,3,5,4,462096,502936,442737,26,7254500,Single,Credit Card,0,0,1,0,0,0,10,1
656725,Male,2,2,4,666520,622785,655993,29,3380000,Married,Credit Card,1,1,1,0,0,0,26,0
198002,Male,5,6,5,140756,163213,167831,21,4909000,Single,Credit Card,0,1,1,0,1,0,6,0
184527,Male,2,1,0,250534,246434,0,36,2446200,Single,Credit Card,0,0,0,1,0,0,7,0
885624,Female,3,3,1,553293,531752,509877,24,9002600,Single,Credit Card,0,1,1,1,0,0,14,1
117674,Female,3,6,3,285890,303454,309357,36,7792700,Single,Cash,0,1,1,0,1,0,27,0
630269,Female,4,5,4,792163,750245,757976,22,4553100,Married,Cash,0,0,1,0,1,0,6,0
427354,Female,3,4,1,330107,317920,300326,27,8184900,Single,Cash,0,1,1,0,0,0,25,0
985347,Female,0,0,0,0,0,0,22,6730600,Married,Cash,0,1,1,0,0,0,101,0
782980,Female,1,4,6,223709,214933,215663,37,5092600,Married,Debit Card,0,1,1,0,0,0,29,1
525890,Female,3,4,5,172480,155907,143365,21,4686300,Single,Credit Card,0,0,1,0,0,0,8,0
822728,Female,0,1,1,0,449298,336482,37,4989300,Married,Debit Card,0,1,1,0,0,0,42,0
387373,Female,2,1,2,207691,195453,210530,31,5784000,Married,Debit Card,0,1,1,0,0,0,13,1
743551,Male,4,7,4,189967,178045,169537,30,6555800,Married,Credit Card,0,1,1,0,0,0,22,0
202033,Female,0,1,1,0,154929,195901,23,5486000,Single,Cash,0,1,1,0,0,1,55,0
239324,Male,7,9,4,789256,700876,741764,31,11636600,Married,Cash,1,1,1,0,0,0,22,0
48054,Male,2,0,2,172146,0,204859,25,4645000,Single,Cash,0,1,1,0,0,1,2,0
235265,Male,1,0,0,759276,0,0,31,8662400,Single,Debit Card,0,1,1,0,0,0,19,0
743986,Male,2,4,7,331667,301586,357255,24,8320400,Single,Cash,1,1,1,0,0,0,18,1
996358,Female,2,0,3,160194,0,188246,23,3361300,Married,Debit Card,0,1,1,0,0,0,14,0
923116,Female,5,6,0,430198,439653,0,27,4662200,Married,Cash,1,0,1,0,0,0,6,0
189580,Female,6,10,12,190764,147002,100357,39,10229000,Married,Cash,0,1,1,0,0,0,3,0
88162,Male,5,6,6,295967,303448,338814,26,5223600,Married,Cash,0,1,1,0,0,0,4,1
108883,Female,6,4,5,426259,507194,470122,29,8534900,Married,Credit Card,0,1,0,1,0,0,28,1
476172,Female,1,1,2,721397,745351,670121,38,3139800,Married,Debit Card,0,1,1,0,0,0,14,0
221384,Female,1,4,5,502141,539038,605453,30,1628400,Married,Credit Card,0,0,1,0,0,0,20,1
490742,Female,0,1,6,0,633086,609626,24,3795300,Married,Cash,0,0,1,0,0,0,44,0
632920,Female,4,4,1,474295,407004,403354,25,2254700,Married,Credit Card,0,1,1,1,1,0,17,1
195160,Female,5,5,4,178703,203869,211781,32,5961200,Married,Credit Card,0,0,1,0,0,0,22,0
575204,Female,3,3,3,174493,198878,209428,28,3635300,Married,Debit Card,0,1,1,0,0,1,28,0
775901,Female,3,4,4,322713,248121,221020,23,5896700,Single,Debit Card,0,0,1,0,1,0,21,0
550553,Female,4,1,3,543546,613431,628616,27,4785500,Married,Credit Card,0,1,1,0,0,0,18,1
297685,Female,3,5,5,637813,719302,604004,24,5435700,Married,Cash,0,1,1,0,0,0,9,1
937427,Male,0,1,0,0,400928,0,28,10136300,Married,Debit Card,1,0,1,0,0,0,32,0
4637,Female,3,5,5,939641,967439,1016293,34,6717000,Single,Debit Card,0,1,0,0,0,1,25,0
112652,Female,2,3,4,466725,374565,309920,24,4697000,Married,Debit Card,0,1,1,0,0,0,0,1
822488,Female,4,8,6,328910,291227,259913,23,6019300,Single,Credit Card,0,0,1,0,0,1,14,0
853246,Male,4,4,4,253868,228635,236718,21,4342900,Single,Cash,0,1,0,0,0,0,24,0
197432,Female,4,6,4,800667,734334,719929,23,4328700,Single,Cash,0,1,1,0,0,0,7,0
911045,Male,2,1,2,159729,150119,159425,30,9901600,Married,Debit Card,0,1,1,0,0,0,23,0
330168,Female,3,3,5,524540,476929,424665,35,10205400,Married,Cash,0,1,1,0,0,0,21,1
266219,Female,3,1,5,703842,860897,989003,27,2325700,Married,Cash,0,1,1,0,0,0,14,0
358666,Female,6,3,2,916453,750486,823752,24,3980200,Married,Credit Card,0,1,1,0,0,0,22,0
252466,Female,4,5,1,855426,828796,752913,29,2233700,Married,Cash,0,1,1,1,0,0,15,0
402934,Female,1,5,6,393912,415662,383813,27,12473600,Single,Cash,0,1,1,0,0,0,21,1
511441,Male,4,5,2,414535,466050,404121,30,4537800,Married,Credit Card,0,0,1,0,1,0,4,1
384863,Male,6,9,3,514908,542561,572610,33,5804500,Married,Cash,0,1,1,0,0,1,0,0
633363,Female,4,5,4,181745,199068,199163,23,4550400,Married,Debit Card,1,1,1,0,0,0,2,0
733331,Female,9,6,2,229183,236542,215002,20,5113200,Single,Credit Card,0,1,1,0,0,0,5,0
729567,Female,5,4,4,371096,436057,385252,46,5457600,Married,Credit Card,0,0,0,0,0,0,5,1
823841,Male,1,2,5,763799,722185,713280,25,4740700,Married,Credit Card,1,0,1,0,0,0,28,0
373598,Male,1,1,4,431895,415896,406077,25,5186700,Single,Credit Card,0,1,1,0,0,0,26,1
833853,Male,2,2,1,396602,355360,387287,20,2572400,Single,Debit Card,0,1,1,0,1,0,0,1
84797,Female,4,4,1,672989,647121,687670,34,6959800,Married,Debit Card,0,0,1,0,0,1,23,0
909049,Male,2,2,3,530993,534581,472308,30,9200800,Single,Credit Card,0,1,1,0,0,0,18,1
10500,Female,4,5,2,393423,424156,443958,29,6063600,Married,Cash,0,1,1,0,0,0,21,0
122948,Male,2,5,3,340625,357036,308866,22,11463800,Single,Debit Card,0,1,1,0,0,0,19,0
99636,Female,6,7,4,379859,462369,477800,37,2884700,Married,Cash,0,1,1,0,0,0,6,1
704350,Female,5,3,3,918130,956377,1013707,26,3729500,Married,Cash,0,1,1,0,1,0,13,0
781357,Female,5,7,3,566238,644009,535683,31,4019100,Single,Cash,0,1,1,0,0,1,10,1
81086,Female,3,3,3,342848,299792,311205,32,5588200,Married,Debit Card,0,1,1,0,0,0,19,0
879246,Male,3,4,1,242480,261353,275541,41,4246100,Married,Cash,0,1,1,0,0,0,10,1
917002,Female,6,7,5,482541,444607,467656,30,6340600,Married,Cash,0,1,1,0,1,0,22,1
290771,Female,8,11,3,183352,215499,253481,31,4084400,Married,Cash,0,1,1,1,0,1,13,1
140443,Female,3,5,1,1000387,1005762,903311,33,5818300,Married,Cash,0,0,1,0,0,1,5,0
992025,Male,2,4,4,411282,446720,413504,37,8177300,Married,Debit Card,0,0,1,0,0,0,17,0
530082,Female,3,5,11,388021,434039,434804,32,6765000,Single,Debit Card,0,1,1,1,0,0,2,1
490952,Female,2,0,0,314019,0,0,30,3550300,Married,Credit Card,1,1,1,0,0,1,8,0
957766,Female,6,5,1,526544,479436,468148,29,7719700,Married,Cash,1,1,1,0,0,0,24,1
199883,Female,5,7,5,457563,480871,439988,22,5241200,Single,Credit Card,0,1,1,0,0,1,28,1
415011,Male,1,1,1,397189,379226,413776,29,2158400,Single,Debit Card,0,1,1,0,0,0,23,1
363525,Female,1,4,3,414910,349215,389915,30,2909000,Married,Debit Card,0,1,1,0,0,0,9,1
284938,Male,2,1,2,527834,459261,506533,25,3521000,Single,Cash,0,0,1,0,0,0,7,1
19906,Female,0,2,5,0,531654,461094,39,4269600,Married,Cash,0,0,1,0,0,0,36,0
283848,Male,2,4,4,617278,572382,658680,29,3975700,Married,Credit Card,0,0,1,0,0,0,6,1
589222,Female,2,4,4,560429,571832,563440,34,4605600,Married,Debit Card,0,1,1,0,0,0,24,1
682123,Male,2,0,0,358203,0,0,23,5152100,Married,Credit Card,0,1,1,0,0,0,24,0
826174,Female,2,3,4,462606,477790,396702,30,2669900,Single,Cash,0,1,1,0,0,0,11,0
988952,Female,3,8,7,341638,356979,350215,37,6485600,Married,Credit Card,0,1,0,0,0,0,27,1
998980,Female,1,5,6,189195,173354,177510,25,1928800,Married,Cash,1,0,1,0,0,1,16,1
621932,Male,2,2,2,151157,152010,138005,33,1989300,Married,Credit Card,0,1,1,0,0,0,15,0
753877,Female,1,1,1,680158,647992,543236,24,3782600,Married,Cash,0,1,1,1,0,0,25,0
335422,Male,2,6,7,318114,275471,297607,29,7713600,Married,Debit Card,0,1,1,0,0,1,14,0
681597,Female,1,5,2,364591,369526,444188,40,7876600,Married,Cash,0,1,1,0,1,0,12,1
506086,Male,2,3,1,1118276,1169137,1084789,31,2977100,Married,Debit Card,0,0,0,0,0,0,27,0
234400,Male,5,6,4,297959,308084,324289,29,5851800,Married,Cash,1,1,1,0,0,0,4,1
602083,Female,2,3,3,516782,532050,451857,35,11995500,Married,Cash,0,1,1,0,0,0,1,1
988470,Female,5,6,3,476847,493332,492481,39,5806400,Married,Credit Card,0,0,0,0,0,1,13,1
344629,Male,5,5,3,379573,388860,369307,25,2916700,Married,Credit Card,1,1,1,1,0,0,28,1
360406,Male,3,8,1,406781,405970,520107,30,5005500,Married,Credit Card,0,1,1,0,1,0,19,1
82988,Male,4,1,1,322201,291612,284918,31,6839800,Married,Debit Card,0,1,1,0,0,0,25,0
247676,Female,2,1,3,968846,1168618,1123898,26,8839800,Married,Cash,0,1,1,1,0,1,0,0
41766,Male,1,3,2,405670,418220,367873,22,2967900,Single,Cash,0,1,1,0,0,0,17,1
276490,Male,2,2,0,504511,546090,0,37,4211900,Married,Debit Card,0,1,1,0,0,0,29,0
520098,Male,6,5,3,789219,816980,792488,32,10342200,Married,Cash,0,1,1,0,0,0,29,0
683652,Male,2,2,2,219731,222323,196882,26,6099500,Married,Credit Card,0,0,1,0,0,0,22,1
407598,Female,5,4,9,287665,249084,259913,24,3028600,Married,Cash,0,1,1,0,0,0,9,0
515739,Female,2,2,2,382342,327782,278481,29,5329800,Married,Credit Card,1,1,0,1,0,0,5,0
390094,Female,3,1,1,687238,642006,650078,27,4706100,Married,Credit Card,0,1,1,0,0,0,27,0
721684,Female,4,3,2,417662,411112,379945,30,6099500,Married,Credit Card,0,1,1,0,0,1,20,1
44211,Female,1,1,5,637295,705801,763319,32,6824100,Married,Cash,0,0,1,1,0,0,17,0
441283,Female,4,5,3,595824,549035,684226,21,3266500,Single,Debit Card,0,1,1,1,0,0,12,1
112521,Female,3,5,2,653585,622791,658322,32,2453200,Married,Cash,0,1,1,0,0,0,14,1
670828,Female,5,10,8,331215,304963,279076,32,3941800,Married,Cash,0,1,1,0,0,0,11,1
847420,Male,3,2,6,684143,691113,675947,30,4822800,Married,Debit Card,0,0,0,0,0,1,13,0
594544,Male,3,6,3,444137,387730,407711,53,3176700,Single,Cash,1,1,1,1,0,0,3,1
860690,Female,3,3,6,288967,244829,249252,32,3947200,Single,Debit Card,0,1,1,0,0,0,15,0
395504,Female,4,5,2,546611,534818,555232,32,5543300,Married,Credit Card,0,1,1,0,0,0,25,1
825062,Female,4,5,3,968332,1100319,1016150,23,3141400,Single,Credit Card,0,1,1,0,0,0,9,0
687157,Female,2,4,2,273182,287927,278760,31,5816500,Married,Cash,0,1,1,0,0,0,8,0
581091,Male,6,5,3,329272,308106,340271,33,7302400,Married,Debit Card,1,1,1,0,0,0,25,0
487249,Male,6,6,8,184499,195377,193953,25,4133700,Married,Debit Card,0,1,1,0,0,0,8,0
259258,Male,2,8,4,837743,818500,789818,33,11140400,Married,Cash,0,1,1,0,0,0,19,0
830827,Female,4,2,3,251172,245445,240233,36,3245100,Single,Cash,0,1,1,0,0,1,18,0
14038,Male,1,2,7,924649,939348,1020594,27,6729900,Single,Cash,0,1,0,0,0,0,11,0
864191,Male,1,1,1,138170,122770,106546,29,6233200,Single,Cash,0,1,0,0,0,0,1,0
161075,Male,1,1,3,172570,192452,185210,27,5158500,Single,Cash,0,0,1,0,0,0,1,0
545239,Female,1,0,2,562933,0,543527,34,5103500,Married,Debit Card,0,1,1,0,0,1,16,0
744728,Female,1,3,2,589809,600680,592735,36,7526400,Married,Debit Card,0,1,0,0,0,0,20,1
765778,Male,3,3,3,266494,252569,244495,26,4458700,Married,Debit Card,0,1,1,0,0,0,6,0
182265,Male,4,4,1,775073,785502,849100,30,6263300,Married,Credit Card,0,1,1,0,0,0,2,1
927028,Male,8,6,4,173073,164728,170234,27,10504900,Single,Credit Card,0,1,1,0,0,0,28,0
222330,Male,3,3,5,804397,909451,838591,30,3764500,Married,Cash,0,1,1,0,0,0,12,0
305790,Female,1,4,11,500004,497015,483198,35,5611800,Married,Cash,0,1,1,0,0,1,13,1
936212,Female,1,0,3,572946,0,506022,28,5564700,Single,Cash,0,1,1,0,0,0,16,0
30953,Female,3,2,0,385930,420539,0,24,4510500,Single,Debit Card,0,1,1,0,0,0,11,0
963001,Female,1,4,4,185330,175944,173563,31,5283100,Married,Cash,0,0,1,0,0,0,7,0
991824,Male,1,1,1,502617,407841,412424,22,3520200,Married,Credit Card,1,0,1,0,0,1,15,1
567238,Female,4,2,3,997780,875183,853179,35,6263000,Married,Credit Card,0,0,1,0,0,0,7,0
873838,Female,1,4,2,404736,421492,449159,25,5612400,Married,Cash,0,0,1,0,0,0,24,1
313842,Male,4,3,7,370918,381027,401784,35,3195000,Single,Debit Card,0,0,1,1,0,0,15,1
419161,Male,1,2,4,194972,188266,210287,24,3399500,Married,Cash,1,1,1,0,0,0,10,0
327719,Male,4,4,5,366271,265439,277112,33,5458900,Married,Cash,0,1,1,0,0,1,7,0
885996,Male,3,3,2,546172,559298,508544,30,3971200,Married,Credit Card,0,1,1,0,0,0,14,1
108495,Male,1,2,0,1034521,970135,0,31,3195400,Married,Credit Card,0,1,1,0,0,0,20,0
237100,Female,5,9,9,943606,1146210,1165989,34,7057000,Married,Cash,0,0,1,0,0,0,16,0
799676,Female,4,7,7,808968,783469,688329,35,4219500,Married,Cash,0,1,1,0,0,0,6,0
839819,Male,1,1,6,178915,180942,153877,34,4046700,Married,Cash,0,1,1,0,0,0,19,0
137843,Female,5,5,5,427908,453271,492522,29,6164000,Married,Credit Card,0,0,1,0,0,1,7,1
461442,Male,3,3,3,185659,190960,175422,30,3565200,Married,Debit Card,0,1,1,0,0,1,29,0
119991,Female,2,2,1,192117,193812,191009,40,2104400,Married,Credit Card,0,0,1,0,0,0,26,0
341459,Female,3,3,3,618709,606614,529731,27,5422700,Married,Debit Card,0,1,1,0,0,0,1,1
880280,Female,6,8,3,401302,442877,368826,33,6330200,Married,Cash,1,1,1,0,0,0,9,1
155824,Female,1,6,6,778852,726801,865349,38,3892700,Married,Debit Card,0,0,1,0,0,0,16,0
86635,Female,3,4,4,623591,717565,680330,38,1997500,Single,Debit Card,0,1,1,1,0,0,14,0
205186,Male,5,5,2,318473,309624,286162,26,3089400,Married,Credit Card,0,1,1,0,0,1,6,1
320129,Female,3,6,4,630784,602528,562323,25,5172800,Single,Debit Card,1,1,1,0,0,0,28,0
72656,Female,4,7,6,379263,312520,299746,28,4090900,Single,Cash,0,1,1,0,0,0,19,1
273391,Male,1,3,3,377304,310390,324309,28,5579000,Married,Cash,0,1,1,0,0,1,28,0
582467,Female,1,3,3,545095,479721,572456,31,3014000,Single,Cash,0,0,1,0,0,1,1,1
577736,Female,5,5,2,537236,579671,638396,34,3854400,Married,Cash,0,1,1,0,0,0,5,1
617289,Male,3,2,1,258814,251780,221296,41,3237800,Married,Credit Card,0,1,1,0,0,0,23,0
19608,Male,3,3,4,610947,522791,567939,25,3385700,Single,Cash,0,0,1,0,0,0,12,1
855718,Male,3,2,1,442069,397525,431262,29,8671200,Married,Credit Card,0,1,1,1,0,0,26,1
155606,Female,5,6,4,257652,269698,244740,33,4407700,Single,Cash,0,1,0,0,0,0,16,0
285192,Female,5,7,2,712416,593322,582539,38,16369200,Married,Credit Card,0,1,1,0,0,0,3,1
484797,Male,6,4,5,174384,187459,185446,29,4250200,Married,Credit Card,0,0,1,0,1,1,1,0
897515,Female,2,2,4,984520,940674,868805,27,6921700,Married,Credit Card,1,1,1,0,0,0,3,0
27181,Female,1,1,2,349419,348998,353201,32,7499500,Married,Debit Card,0,0,1,0,0,0,7,0
998494,Female,3,5,4,363705,387555,330353,25,8221600,Single,Cash,0,1,1,0,0,1,16,0
468790,Male,2,3,2,803255,662636,645794,33,5456800,Married,Cash,0,0,1,0,0,1,8,0
131628,Male,5,7,3,665588,611359,552089,42,4220100,Married,Cash,0,1,1,0,0,0,10,0
400272,Male,3,3,3,404769,436579,520061,26,6831600,Married,Cash,1,1,1,0,1,0,23,1
106394,Female,1,3,3,366967,337926,355064,24,3740900,Married,Credit Card,0,1,0,1,0,0,21,0
376451,Female,3,7,7,743851,706043,710327,27,2744300,Married,Cash,0,1,1,0,0,1,26,0
497073,Male,1,1,4,248900,242542,274497,30,4538800,Single,Debit Card,1,0,1,0,0,0,18,0
962914,Female,3,3,4,195777,184446,206376,34,3621700,Married,Cash,0,1,1,0,0,0,11,0
605665,Female,3,8,4,523399,581631,584518,33,2026100,Married,Cash,0,1,1,0,0,0,15,1
854752,Male,2,2,3,627908,668095,599305,24,3472000,Married,Cash,0,1,1,0,0,0,9,1
25062,Male,2,3,3,429520,376406,425459,29,3354100,Single,Debit Card,0,0,1,0,0,0,20,1
157481,Male,1,0,1,519685,0,472624,23,5182800,Single,Cash,0,1,1,0,0,1,2,0
413752,Male,4,2,2,888731,1070153,951667,27,5407700,Married,Debit Card,0,0,0,0,0,0,27,0
320283,Male,4,6,6,575209,598125,631689,29,10013100,Single,Credit Card,0,1,1,0,1,1,17,1
981996,Female,3,1,4,966401,1008859,1002051,29,5464000,Married,Credit Card,0,1,1,0,0,0,19,0
504444,Male,5,14,4,328654,388986,401480,38,3101500,Married,Cash,0,0,1,0,0,1,18,1
876692,Male,3,2,5,199360,197728,195338,28,5271600,Single,Credit Card,0,0,1,0,0,0,18,0
724777,Female,2,4,3,930317,884611,778839,26,4671900,Married,Debit Card,0,0,1,0,0,1,19,0
836230,Male,6,5,4,718076,770897,847704,25,6509000,Married,Debit Card,0,1,1,0,0,0,4,0
782535,Male,1,3,0,455148,485653,0,28,7522100,Single,Cash,1,1,1,0,0,1,12,1
938453,Female,5,5,6,364672,377092,395972,36,8008800,Married,Cash,0,1,1,0,0,0,17,1
632146,Male,3,6,1,368534,446590,446850,31,6672700,Single,Cash,0,0,1,0,0,0,1,1
